year_key,league_key,team_key,park_key,games,openings,attendance
1948,AL,CLE,CLE07,79,66,2659990
1948,AL,DET,DET04,77,70,1688149
1948,NL,NY1,NYC14,77,66,1460245
1948,AL,NYA,NYC16,77,63,2411195
1948,AL,PHA,PHI11,77,63,936605
1948,NL,PHI,PHI11,76,62,796917
1948,NL,PIT,PIT06,80,62,1491227
1948,AL,SLA,STL07,76,65,344117
1948,NL,SLN,STL07,77,67,1077924
1948,AL,WS1,WAS09,78,67,807697
1949,AL,BOS,BOS07,77,74,1631937
1949,NL,BRO,NYC15,78,77,1618120
1949,NL,BSN,BOS08,77,68,1103302
1949,AL,CHA,CHI10,77,64,958049
1949,NL,CHN,CHI11,77,71,1212692
1949,NL,CIN,CIN07,78,62,711098
1949,AL,CLE,CLE07,77,64,2324592
1949,AL,DET,DET04,78,72,1828193
1949,NL,NY1,NYC14,79,69,1221472
1949,AL,NYA,NYC16,78,68,2321342
1949,AL,PHA,PHI11,77,64,831622
1949,NL,PHI,PHI11,77,66,820905
1949,NL,PIT,PIT06,77,69,1447122
1949,AL,SLA,STL07,77,62,310229
1949,NL,SLN,STL07,79,75,1430697
1949,AL,WS1,WAS09,77,71,788826
1950,AL,BOS,BOS07,77,67,1344177
1950,NL,BRO,NYC15,78,70,1175019
1950,NL,BSN,BOS08,79,68,924040
1950,AL,CHA,CHI10,79,64,782129
1950,NL,CHN,CHI11,78,63,1138415
1950,NL,CIN,CIN07,76,58,542506
1950,AL,CLE,CLE07,77,65,1732464
1950,AL,DET,DET04,81,75,1958173
1950,NL,NY1,NYC14,76,63,1056046
1950,AL,NYA,NYC16,77,65,2006902
1950,AL,PHA,PHI11,77,59,323395
1950,NL,PHI,PHI11,78,64,1206813
1950,NL,PIT,PIT06,77,68,1167464
1950,AL,SLA,STL07,74,60,299641
1950,NL,SLN,STL07,76,72,1095361
1950,AL,WS1,WAS09,78,63,667704
1951,AL,BOS,BOS07,75,65,1311663
1951,NL,BRO,NYC15,78,69,1331080
1951,NL,BSN,BOS08,78,64,485575
1951,AL,CHA,CHI10,78,62,1528381
1951,NL,CHN,CHI11,77,66,895034
1951,NL,CIN,CIN07,77,63,586267
1951,AL,CLE,CLE07,77,66,1687878
1951,AL,DET,DET04,77,68,1117226
1951,NL,NY1,NYC14,78,68,1175511
1951,AL,NYA,NYC16,78,66,1930529
1951,AL,PHA,PHI11,79,60,462250
1951,NL,PHI,PHI11,77,67,944204
1951,NL,PIT,PIT06,78,66,988441
1951,AL,SLA,STL07,77,61,309794
1951,NL,SLN,STL07,79,74,977318
1951,AL,WS1,WAS09,76,65,662134
1952,AL,BOS,BOS07,77,70,1149053
1952,NL,BRO,NYC15,80,67,1047718
1952,NL,BSN,BOS08,77,59,277516
1952,AL,CHA,CHI10,79,60,1224539
1952,NL,CHN,CHI11,77,66,1030567
1952,NL,CIN,CIN07,77,63,593930
1952,AL,CLE,CLE07,77,65,1480340
1952,AL,DET,DET04,77,68,1026966
1952,NL,NY1,NYC14,77,64,960027
1952,AL,NYA,NYC16,77,67,1593499
1952,AL,PHA,PHI11,78,63,631416
1952,NL,PHI,PHI11,76,60,763344
1952,NL,PIT,PIT06,77,67,686671
1952,AL,SLA,STL07,78,66,512132
1952,NL,SLN,STL07,77,73,913422
1952,AL,WS1,WAS09,78,62,707222
1953,AL,BOS,BOS07,76,70,1109909
1953,NL,BRO,NYC15,78,75,1357497
1953,AL,CHA,CHI10,78,65,1268325
1953,NL,CHN,CHI11,77,64,766404
1953,NL,CIN,CIN07,78,61,532664
1953,AL,CLE,CLE07,78,64,1074297
1953,AL,DET,DET04,79,66,869359
1953,NL,ML1,MIL05,79,64,1838643
1953,NL,NY1,NYC14,77,64,849187
1953,AL,NYA,NYC16,77,70,1509058
1953,AL,PHA,PHI11,78,65,403906
1953,NL,PHI,PHI11,78,65,902443
1953,NL,PIT,PIT06,77,65,560212
1953,AL,SLA,STL07,77,65,323777
1953,NL,SLN,STL07,78,74,872727
1953,AL,WS1,WAS09,75,69,641345
1954,AL,BAL,BAL11,77,67,1060910
1954,AL,BOS,BOS07,79,66,930393
1954,NL,BRO,NYC15,77,77,1113352
1954,AL,CHA,CHI10,78,65,1230629
1954,NL,CHN,CHI11,77,72,924782
1954,NL,CIN,CIN07,77,67,722881
1954,AL,CLE,CLE07,77,67,1337488
1954,AL,DET,DET04,77,72,1080540
1954,NL,ML1,MIL05,77,73,2263384
1954,NL,NY1,NYC14,76,69,1165071
1954,AL,NYA,NYC16,78,67,1475051
1954,AL,PHA,PHI11,77,61,307652
1954,NL,PHI,PHI11,78,72,788575
1954,NL,PIT,PIT06,77,74,568352
1954,NL,SLN,STL07,77,74,1056943
1954,AL,WS1,WAS09,78,71,504714
1955,AL,BAL,BAL11,79,62,859200
1955,AL,BOS,BOS07,78,67,1202885
1955,NL,BRO,NYC15,77,64,1021489
1955,AL,CHA,CHI10,77,60,1155676
1955,NL,CHN,CHI11,77,64,869060
1955,NL,CIN,CIN07,77,69,778429
1955,AL,CLE,CLE07,77,65,1200791
1955,AL,DET,DET04,77,67,1178828
1955,AL,KC1,KAN05,76,69,1388453
1955,NL,ML1,MIL05,77,70,1970212
1955,NL,NY1,NYC14,79,65,825202
1955,AL,NYA,NYC16,77,67,1497077
1955,NL,PHI,PHI11,77,65,936402
1955,NL,PIT,PIT06,75,61,519638
1955,NL,SLN,STL07,77,73,838079
1955,AL,WS1,WAS09,77,61,422001
1956,AL,BAL,BAL11,77,66,897473
1956,AL,BOS,BOS07,78,71,1137658
1956,NL,BRO,JER02,7,7,148371
1956,NL,BRO,NYC15,70,61,1088782
1956,AL,CHA,CHI10,77,63,1024783
1956,NL,CHN,CHI11,80,64,800063
1956,NL,CIN,CIN07,77,67,1103418
1956,AL,CLE,CLE07,77,65,851948
1956,AL,DET,DET04,78,70,1038560
1956,AL,KC1,KAN05,77,76,1011285
1956,NL,ML1,MIL05,77,69,2092388
1956,NL,NY1,NYC14,77,64,635516
1956,AL,NYA,NYC16,77,69,1633381
1956,NL,PHI,PHI11,77,60,927193
1956,NL,PIT,PIT06,78,66,960253
1956,NL,SLN,STL07,78,66,1061652
1956,AL,WS1,WAS09,77,66,446801
1957,AL,BAL,BAL11,77,67,1029581
1957,AL,BOS,BOS07,77,70,1181184
1957,NL,BRO,JER02,8,8,127390
1957,NL,BRO,NYC15,69,60,922438
1957,AL,CHA,CHI10,77,66,1128219
1957,NL,CHN,CHI11,78,64,731816
1957,NL,CIN,CIN07,77,69,1070830
1957,AL,CLE,CLE07,77,64,722256
1957,AL,DET,DET04,77,73,1272386
1957,AL,KC1,KAN05,77,72,900130
1957,NL,ML1,MIL05,78,73,2215041
1957,NL,NY1,NYC14,77,66,677883
1957,AL,NYA,NYC16,77,66,1502882
1957,NL,PHI,PHI11,78,66,1147640
1957,NL,PIT,PIT06,77,65,850732
1957,NL,SLN,STL07,77,68,1183205
1957,AL,WS1,WAS09,77,70,470437
1958,AL,BAL,BAL11,78,67,825765
1958,AL,BOS,BOS07,77,71,1113379
1958,AL,CHA,CHI10,77,69,797566
1958,NL,CHN,CHI11,77,67,993992
1958,NL,CIN,CIN07,77,65,778052
1958,AL,CLE,CLE07,76,63,663765
1958,AL,DET,DET04,77,70,1086484
1958,AL,KC1,KAN05,78,74,899937
1958,NL,LAN,LOS01,77,70,1804218
1958,NL,ML1,MIL05,77,70,1952803
1958,AL,NYA,NYC16,78,63,1396281
1958,NL,PHI,PHI11,77,66,931510
1958,NL,PIT,PIT06,77,64,1289176
1958,NL,SFN,SFO01,77,75,1272857
1958,NL,SLN,STL07,77,69,1101668
1958,AL,WS1,WAS09,78,68,495852
1959,AL,BAL,BAL11,78,64,892196
1959,AL,BOS,BOS07,77,73,990103
1959,AL,CHA,CHI10,78,68,1422862
1959,NL,CHN,CHI11,77,70,829414
1959,NL,CIN,CIN07,77,70,801299
1959,AL,CLE,CLE07,77,63,1499139
1959,AL,DET,DET04,77,74,1223245
1959,AL,KC1,KAN05,77,74,968724
1959,NL,LAN,LOS01,78,72,2083524
1959,NL,ML1,MIL05,79,72,1739724
1959,AL,NYA,NYC16,77,66,1661402
1959,NL,PHI,PHI11,78,61,799815
1959,NL,PIT,PIT06,77,67,1378865
1959,NL,SFN,SFO01,77,77,1421630
1959,NL,SLN,STL07,77,69,929953
1959,AL,WS1,WAS09,77,68,615890
1960,AL,BAL,BAL11,77,71,1187815
1960,AL,BOS,BOS07,77,66,1129765
1960,AL,CHA,CHI10,77,65,1644460
1960,NL,CHN,CHI11,79,69,810675
1960,NL,CIN,CIN07,77,68,665345
1960,AL,CLE,CLE07,77,65,973778
1960,AL,DET,DET04,77,65,1151336
1960,AL,KC1,KAN05,78,75,776734
1960,NL,LAN,LOS01,77,75,2268988
1960,NL,ML1,MIL05,77,71,1498859
1960,AL,NYA,NYC16,77,64,1669568
1960,NL,PHI,PHI11,77,64,861634
1960,NL,PIT,PIT06,78,69,1707089
1960,NL,SFN,SFO02,77,76,1796356
1960,NL,SLN,STL07,77,70,1096272
1960,AL,WS1,WAS09,77,72,743481
1961,AL,BAL,BAL11,82,70,960819
1961,AL,BOS,BOS07,82,71,850846
1961,AL,CHA,CHI10,81,66,1162030
1961,NL,CHN,CHI11,78,66,673006
1961,NL,CIN,CIN07,77,68,1123147
1961,AL,CLE,CLE07,81,64,736120
1961,AL,DET,DET04,82,67,1597608
1961,AL,KC1,KAN05,80,72,680382
1961,AL,LAA,LOS02,82,75,604422
1961,NL,LAN,LOS01,77,75,1804865
1961,AL,MIN,MIN02,81,75,1256722
1961,NL,ML1,MIL05,77,70,1101351
1961,AL,NYA,NYC16,81,66,1747726
1961,NL,PHI,PHI11,78,67,589994
1961,NL,PIT,PIT06,77,70,1199198
1961,NL,SFN,SFO02,77,74,1391251
1961,NL,SLN,STL07,78,70,856025
1961,AL,WS2,WAS09,79,69,597597
1962,AL,BAL,BAL11,82,72,795590
1962,AL,BOS,BOS07,79,72,723710
1962,AL,CHA,CHI10,81,68,1131562
1962,NL,CHN,CHI11,81,75,593068
1962,NL,CIN,CIN07,81,72,981890
1962,AL,CLE,CLE07,81,63,753256
1962,AL,DET,DET04,82,72,1207581
1962,NL,HOU,HOU01,82,75,922106
1962,AL,KC1,KAN05,81,74,635224
1962,AL,LAA,LOS03,81,75,1135590
1962,NL,LAN,LOS03,83,78,2782526
1962,AL,MIN,MIN02,82,76,1435640
1962,NL,ML1,MIL05,81,74,760053
1962,AL,NYA,NYC16,80,66,1606325
1962,NL,NYN,NYC14,80,63,925807
1962,NL,PHI,PHI11,80,66,762169
1962,NL,PIT,PIT06,81,74,1071614
1962,NL,SFN,SFO02,82,77,1590136
1962,NL,SLN,STL07,81,70,938516
1962,AL,WS2,WAS10,80,67,729741
1963,AL,BAL,BAL11,81,74,801749
1963,AL,BOS,BOS07,80,70,942729
1963,AL,CHA,CHI10,82,65,1179117
1963,NL,CHN,CHI11,81,77,993515
1963,NL,CIN,CIN07,81,71,858708
1963,AL,CLE,CLE07,81,64,639361
1963,AL,DET,DET04,81,71,818762
1963,NL,HOU,HOU01,81,78,719502
1963,AL,KC1,KAN05,81,77,751929
1963,AL,LAA,LOS03,81,75,837484
1963,NL,LAN,LOS03,81,76,2538659
1963,AL,MIN,MIN02,81,76,1406627
1963,NL,ML1,MIL05,82,78,779552
1963,AL,NYA,NYC16,80,68,1460537
1963,NL,NYN,NYC14,81,69,1077322
1963,NL,PHI,PHI11,81,68,908149
1963,NL,PIT,PIT06,81,70,783735
1963,NL,SFN,SFO02,81,76,1570924
1963,NL,SLN,STL07,81,73,1169364
1963,AL,WS2,WAS10,80,68,543631
1964,AL,BAL,BAL11,82,69,1126449
1964,AL,BOS,BOS07,81,75,883279
1964,AL,CHA,CHI10,81,67,1249413
1964,NL,CHN,CHI11,81,70,751639
1964,NL,CIN,CIN07,82,71,863670
1964,AL,CLE,CLE07,82,65,653293
1964,AL,DET,DET04,82,66,815921
1964,NL,HOU,HOU01,81,79,726155
1964,AL,KC1,KAN05,81,70,635465
1964,AL,LAA,LOS03,81,72,760611
1964,NL,LAN,LOS03,81,77,2234498
1964,AL,MIN,MIN02,82,79,1207508
1964,NL,ML1,MIL05,81,73,912022
1964,AL,NYA,NYC16,81,67,1305638
1964,NL,NYN,NYC17,82,66,1734389
1964,NL,PHI,PHI11,81,73,1425972
1964,NL,PIT,PIT06,81,70,759498
1964,NL,SFN,SFO02,81,76,1503544
1964,NL,SLN,STL07,81,76,1142667
1964,AL,WS2,WAS10,81,70,595271
1965,AL,BAL,BAL11,79,68,784803
1965,AL,BOS,BOS07,81,72,651761
1965,AL,CAL,LOS03,80,69,570253
1965,AL,CHA,CHI10,81,67,1133319
1965,NL,CHN,CHI11,83,70,632788
1965,NL,CIN,CIN07,81,73,1048540
1965,AL,CLE,CLE07,82,72,962727
1965,AL,DET,DET04,81,67,1029735
1965,NL,HOU,HOU02,81,80,2151470
1965,AL,KC1,KAN05,81,70,523276
1965,NL,LAN,LOS03,81,78,2560648
1965,AL,MIN,MIN02,81,77,1463298
1965,NL,ML1,MIL05,81,73,555668
1965,AL,NYA,NYC16,83,69,1304296
1965,NL,NYN,NYC17,82,68,1755366
1965,NL,PHI,PHI11,80,73,1166099
1965,NL,PIT,PIT06,82,73,916743
1965,NL,SFN,SFO02,81,76,1546066
1965,NL,SLN,STL07,81,75,1234891
1965,AL,WS2,WAS10,81,67,562913
1966,NL,ATL,ATL01,82,76,1539796
1966,AL,BAL,BAL11,79,67,1203424
1966,AL,BOS,BOS07,81,68,815197
1966,AL,CAL,ANA01,81,77,1407756
1966,AL,CHA,CHI10,81,68,973770
1966,NL,CHN,CHI11,81,70,635890
1966,NL,CIN,CIN07,79,69,745156
1966,AL,CLE,CLE07,81,71,920251
1966,AL,DET,DET04,81,70,1124294
1966,NL,HOU,HOU02,81,80,1878398
1966,AL,KC1,KAN05,81,70,773599
1966,NL,LAN,LOS03,81,78,2617056
1966,AL,MIN,MIN02,81,77,1259556
1966,AL,NYA,NYC16,82,69,1224803
1966,NL,NYN,NYC17,81,69,1933834
1966,NL,PHI,PHI11,81,74,1108191
1966,NL,PIT,PIT06,81,75,1196618
1966,NL,SFN,SFO02,81,77,1657192
1966,NL,SLN,STL07,10,10,122157
1966,NL,SLN,STL09,71,66,1590563
1966,AL,WS2,WAS10,78,66,589817
1967,NL,ATL,ATL01,81,80,1379214
1967,AL,BAL,BAL11,77,64,854902
1967,AL,BOS,BOS07,81,72,1694362
1967,AL,CAL,ANA01,83,75,1318067
1967,AL,CHA,CHI10,82,62,986471
1967,NL,CHN,CHI11,84,69,977226
1967,NL,CIN,CIN07,81,73,957700
1967,AL,CLE,CLE07,81,72,666463
1967,AL,DET,DET04,82,67,1458411
1967,NL,HOU,HOU02,81,80,1348285
1967,AL,KC1,KAN05,81,68,660747
1967,NL,LAN,LOS03,81,77,1665034
1967,AL,MIN,MIN02,81,76,1481259
1967,AL,NYA,NYC16,82,69,1142656
1967,NL,NYN,NYC17,78,67,1565500
1967,NL,PHI,PHI11,80,71,825512
1967,NL,PIT,PIT06,81,75,909012
1967,NL,SFN,SFO02,82,74,1242500
1967,NL,SLN,STL09,81,75,2089645
1967,AL,WS2,WAS10,80,69,765788
1968,NL,ATL,ATL01,81,80,1146398
1968,AL,BAL,BAL11,80,71,876084
1968,AL,BOS,BOS07,81,76,1882655
1968,AL,CAL,ANA01,81,80,1025956
1968,AL,CHA,CHI10,72,58,537050
1968,AL,CHA,MIL05,9,9,264297
1968,NL,CHN,CHI11,82,71,1043409
1968,NL,CIN,CIN07,82,75,733354
1968,AL,CLE,CLE07,81,73,856815
1968,AL,DET,DET04,81,73,2032257
1968,NL,HOU,HOU02,81,81,1326718
1968,NL,LAN,LOS03,81,78,1581093
1968,AL,MIN,MIN02,81,76,1141103
1968,AL,NYA,NYC16,82,64,1124049
1968,NL,NYN,NYC17,82,69,1781657
1968,AL,OAK,OAK01,83,78,857017
1968,NL,PHI,PHI11,81,69,668040
1968,NL,PIT,PIT06,81,70,693386
1968,NL,SFN,SFO02,81,75,837224
1968,NL,SLN,STL09,81,76,2011567
1968,AL,WS2,WAS10,81,71,541282
1969,NL,ATL,ATL01,81,74,1501047
1969,AL,BAL,BAL11,81,73,1012368
1969,AL,BOS,BOS07,81,76,1837449
1969,AL,CAL,ANA01,81,77,758728
1969,AL,CHA,CHI10,70,59,394865
1969,AL,CHA,MIL05,11,11,198211
1969,NL,CHN,CHI11,82,76,1674953
1969,NL,CIN,CIN07,81,73,987991
1969,AL,CLE,CLE07,81,72,628942
1969,AL,DET,DET04,81,77,1584063
1969,NL,HOU,HOU02,81,80,1442995
1969,AL,KCA,KAN05,82,73,902380
1969,NL,LAN,LOS03,81,78,1794527
1969,AL,MIN,MIN02,81,78,1319387
1969,NL,MON,MON01,81,72,1213277
1969,AL,NYA,NYC16,80,67,1077387
1969,NL,NYN,NYC17,82,70,2192091
1969,AL,OAK,OAK01,81,72,778395
1969,NL,PHI,PHI11,81,71,519401
1969,NL,PIT,PIT06,81,70,769349
1969,NL,SDN,SAN01,81,75,626847
1969,AL,SE1,SEA01,82,74,668215
1969,NL,SFN,SFO02,81,74,873603
1969,NL,SLN,STL09,80,76,1682673
1969,AL,WS2,WAS10,81,75,914227
1970,NL,ATL,ATL01,81,74,1078800
1970,AL,BAL,BAL11,81,75,1027904
1970,AL,BOS,BOS07,81,77,1594593
1970,AL,CAL,ANA01,81,80,1098557
1970,AL,CHA,CHI10,84,69,494411
1970,NL,CHN,CHI11,80,72,1642523
1970,NL,CIN,CIN07,36,34,566928
1970,NL,CIN,CIN08,45,43,1245302
1970,AL,CLE,CLE07,81,72,728209
1970,AL,DET,DET04,81,75,1481364
1970,NL,HOU,HOU02,81,80,1247444
1970,AL,KCA,KAN05,79,72,692986
1970,NL,LAN,LOS03,81,78,1697141
1970,AL,ML4,MIL05,81,73,935496
1970,AL,MIN,MIN02,81,76,1251138
1970,NL,MON,MON01,80,74,1424449
1970,AL,NYA,NYC16,81,69,1136873
1970,NL,NYN,NYC17,82,74,2697456
1970,AL,OAK,OAK01,81,77,778436
1970,NL,PHI,PHI11,80,73,708247
1970,NL,PIT,PIT06,42,40,386907
1970,NL,PIT,PIT07,40,36,955100
1970,NL,SDN,SAN01,81,73,633369
1970,NL,SFN,SFO02,81,72,740404
1970,NL,SLN,STL09,81,75,1627777
1970,AL,WS2,WAS10,81,79,824750
1971,NL,ATL,ATL01,82,76,1006320
1971,AL,BAL,BAL11,77,64,1033035
1971,AL,BOS,BOS07,80,75,1630612
1971,AL,CAL,ANA01,81,79,926253
1971,AL,CHA,CHI10,81,69,832388
1971,NL,CHN,CHI11,81,77,1653007
1971,NL,CIN,CIN08,81,76,1501125
1971,AL,CLE,CLE07,81,72,591298
1971,AL,DET,DET04,81,77,1591037
1971,NL,HOU,HOU02,81,79,1260897
1971,AL,KCA,KAN05,81,72,910784
1971,NL,LAN,LOS03,81,78,2064549
1971,AL,ML4,MIL05,82,75,731533
1971,AL,MIN,MIN02,79,75,940848
1971,NL,MON,MON01,80,72,1293053
1971,AL,NYA,NYC16,81,70,1074518
1971,NL,NYN,NYC17,81,75,2313931
1971,AL,OAK,OAK01,81,73,907835
1971,NL,PHI,PHI12,81,75,1511073
1971,NL,PIT,PIT07,80,77,1540368
1971,NL,SDN,SAN01,81,69,549075
1971,NL,SFN,SFO02,81,72,1119834
1971,NL,SLN,STL09,82,79,1604431
1971,AL,WS2,WAS10,81,77,655156
1972,NL,ATL,ATL01,78,70,761542
1972,AL,BAL,BAL11,77,70,924245
1972,AL,BOS,BOS07,78,74,1423484
1972,AL,CAL,ANA01,80,78,736804
1972,AL,CHA,CHI10,78,66,1198654
1972,NL,CHN,CHI11,77,75,1330571
1972,NL,CIN,CIN08,76,71,1628077
1972,AL,CLE,CLE07,77,65,759774
1972,AL,DET,DET04,78,75,1938791
1972,NL,HOU,HOU02,77,76,1464244
1972,AL,KCA,KAN05,77,70,717082
1972,NL,LAN,LOS03,75,73,1860498
1972,AL,ML4,MIL05,79,68,600419
1972,AL,MIN,MIN02,74,69,807571
1972,NL,MON,MON01,78,73,1149506
1972,AL,NYA,NYC16,77,62,967715
1972,NL,NYN,NYC17,78,72,2134194
1972,AL,OAK,OAK01,77,70,927544
1972,NL,PHI,PHI12,79,77,1481637
1972,NL,PIT,PIT07,78,73,1520969
1972,NL,SDN,SAN01,80,70,643273
1972,NL,SFN,SFO02,77,69,645578
1972,NL,SLN,STL09,77,72,1196894
1972,AL,TEX,ARL01,77,75,667287
1973,NL,ATL,ATL01,81,68,802848
1973,AL,BAL,BAL11,81,72,960307
1973,AL,BOS,BOS07,81,77,1483301
1973,AL,CAL,ANA01,81,80,1057631
1973,AL,CHA,CHI10,81,75,1315260
1973,NL,CHN,CHI11,80,73,1351971
1973,NL,CIN,CIN08,81,75,2017821
1973,AL,CLE,CLE07,81,68,605066
1973,AL,DET,DET04,81,78,1724146
1973,NL,HOU,HOU02,81,80,1393998
1973,AL,KCA,KAN06,81,74,1345441
1973,NL,LAN,LOS03,81,80,2139452
1973,AL,ML4,MIL05,81,73,1092244
1973,AL,MIN,MIN02,81,76,907499
1973,NL,MON,MON01,81,73,1246863
1973,AL,NYA,NYC16,81,72,1262039
1973,NL,NYN,NYC17,81,73,1914695
1973,AL,OAK,OAK01,81,79,1000045
1973,NL,PHI,PHI12,81,75,1475932
1973,NL,PIT,PIT07,81,72,1318558
1973,NL,SDN,SAN01,81,75,612005
1973,NL,SFN,SFO02,81,74,834415
1973,NL,SLN,STL09,81,79,1573906
1973,AL,TEX,ARL01,81,74,686162
1974,NL,ATL,ATL01,81,75,981083
1974,AL,BAL,BAL11,81,74,962620
1974,AL,BOS,BOS07,81,78,1558391
1974,AL,CAL,ANA01,81,77,905399
1974,AL,CHA,CHI10,82,76,1166453
1974,NL,CHN,CHI11,81,74,1015378
1974,NL,CIN,CIN08,82,74,2134250
1974,AL,CLE,CLE07,81,73,1111450
1974,AL,DET,DET04,81,75,1245346
1974,NL,HOU,HOU02,81,80,1093105
1974,AL,KCA,KAN06,81,78,1174292
1974,NL,LAN,LOS03,81,80,2629474
1974,AL,ML4,MIL05,81,72,938822
1974,AL,MIN,MIN02,82,77,667511
1974,NL,MON,MON01,80,70,1019132
1974,AL,NYA,NYC17,81,72,1290480
1974,NL,NYN,NYC17,81,71,1727328
1974,AL,OAK,OAK01,81,76,836662
1974,NL,PHI,PHI12,81,76,1792067
1974,NL,PIT,PIT07,81,72,1110737
1974,NL,SDN,SAN01,81,76,1075471
1974,NL,SFN,SFO02,81,74,519991
1974,NL,SLN,STL09,81,76,1838413
1974,AL,TEX,ARL01,80,76,1193867
1975,NL,ATL,ATL01,80,73,534552
1975,AL,BAL,BAL11,77,68,1002125
1975,AL,BOS,BOS07,81,77,1748518
1975,AL,CAL,ANA01,81,76,1058103
1975,AL,CHA,CHI10,81,74,770802
1975,NL,CHN,CHI11,81,76,1034819
1975,NL,CIN,CIN08,81,75,2315603
1975,AL,CLE,CLE07,80,69,977056
1975,AL,DET,DET04,80,73,1038439
1975,NL,HOU,HOU02,81,79,857444
1975,AL,KCA,KAN06,81,77,1151805
1975,NL,LAN,LOS03,81,80,2552103
1975,AL,ML4,MIL05,81,73,1213363
1975,AL,MIN,MIN02,82,73,737156
1975,NL,MON,MON01,81,72,908202
1975,AL,NYA,NYC17,78,68,1288046
1975,NL,NYN,NYC17,81,76,1730766
1975,AL,OAK,OAK01,81,77,1077597
1975,NL,PHI,PHI12,81,74,1908969
1975,NL,PIT,PIT07,80,73,1270013
1975,NL,SDN,SAN01,81,77,1281747
1975,NL,SFN,SFO02,81,74,522902
1975,NL,SLN,STL09,82,78,1695034
1975,AL,TEX,ARL01,80,76,1127663
1976,NL,ATL,ATL01,81,71,817947
1976,AL,BAL,BAL11,81,74,1058792
1976,AL,BOS,BOS07,81,79,1895885
1976,AL,CAL,ANA01,81,78,1006774
1976,AL,CHA,CHI10,80,68,914942
1976,NL,CHN,CHI11,81,77,1026785
1976,NL,CIN,CIN08,81,75,2629708
1976,AL,CLE,CLE07,79,68,949821
1976,AL,DET,DET04,80,74,1471533
1976,NL,HOU,HOU02,82,75,886622
1976,AL,KCA,KAN06,81,78,1679160
1976,NL,LAN,LOS03,81,79,2386301
1976,AL,ML4,MIL05,81,75,1011399
1976,AL,MIN,MIN02,81,75,715394
1976,NL,MON,MON01,80,67,646698
1976,AL,NYA,NYC16,80,74,2017932
1976,NL,NYN,NYC17,82,76,1470364
1976,AL,OAK,OAK01,81,79,780945
1976,NL,PHI,PHI12,81,78,2480016
1976,NL,PIT,PIT07,81,73,1025952
1976,NL,SDN,SAN01,80,77,1458478
1976,NL,SFN,SFO02,81,72,625382
1976,NL,SLN,STL09,81,79,1200323
1976,AL,TEX,ARL01,81,77,1161682
1977,NL,ATL,ATL01,81,80,871526
1977,AL,BAL,BAL11,81,80,1257033
1977,AL,BOS,BOS07,80,74,2074549
1977,AL,CAL,ANA01,81,76,1435133
1977,AL,CHA,CHI10,81,75,1680296
1977,NL,CHN,CHI11,81,75,1440753
1977,NL,CIN,CIN08,81,76,2526031
1977,AL,CLE,CLE07,81,71,920869
1977,AL,DET,DET04,81,78,1410065
1977,NL,HOU,HOU02,81,77,1099580
1977,AL,KCA,KAN06,81,77,1889574
1977,NL,LAN,LOS03,81,79,2945087
1977,AL,ML4,MIL05,81,76,1141774
1977,AL,MIN,MIN02,80,77,1162727
1977,NL,MON,MON02,81,78,1437190
1977,AL,NYA,NYC16,81,81,2316023
1977,NL,NYN,NYC17,79,70,1062782
1977,AL,OAK,OAK01,81,73,504765
1977,NL,PHI,PHI12,81,79,2699750
1977,NL,PIT,PIT07,81,73,1237359
1977,NL,SDN,SAN01,81,79,1375269
1977,AL,SEA,SEA02,81,76,1350601
1977,NL,SFN,SFO02,81,74,696654
1977,NL,SLN,STL09,83,79,1658282
1977,AL,TEX,ARL01,81,76,1274962
1977,AL,TOR,TOR01,80,75,1794651
1978,NL,ATL,ATL01,81,74,875902
1978,AL,BAL,BAL11,81,72,1033755
1978,AL,BOS,BOS07,82,77,2320210
1978,AL,CAL,ANA01,81,77,1755386
1978,AL,CHA,CHI10,80,76,1491100
1978,NL,CHN,CHI11,82,74,1495983
1978,NL,CIN,CIN08,80,75,2532497
1978,AL,CLE,CLE07,78,70,807123
1978,AL,DET,DET04,81,76,1714843
1978,NL,HOU,HOU02,81,78,1128233
1978,AL,KCA,KAN06,81,80,2255493
1978,NL,LAN,LOS03,81,80,3347803
1978,AL,ML4,MIL05,81,74,1581834
1978,AL,MIN,MIN02,81,73,787880
1978,NL,MON,MON02,80,76,1427181
1978,AL,NYA,NYC16,81,77,2424399
1978,NL,NYN,NYC17,80,73,1007867
1978,AL,OAK,OAK01,80,72,527017
1978,NL,PHI,PHI12,82,77,2582409
1978,NL,PIT,PIT07,81,70,964106
1978,NL,SDN,SAN01,81,78,1669349
1978,AL,SEA,SEA02,81,77,866906
1978,NL,SFN,SFO02,81,74,1738855
1978,NL,SLN,STL09,81,78,1278221
1978,AL,TEX,ARL01,82,75,1447963
1978,AL,TOR,TOR01,81,73,1562509
1979,NL,ATL,ATL01,79,75,768737
1979,AL,BAL,BAL11,79,72,1680427
1979,AL,BOS,BOS07,80,79,2353125
1979,AL,CAL,ANA01,81,81,2523575
1979,AL,CHA,CHI10,79,73,1280702
1979,NL,CHN,CHI11,81,76,1656343
1979,NL,CIN,CIN08,80,77,2356933
1979,AL,CLE,CLE07,81,74,1011744
1979,AL,DET,DET04,80,75,1630939
1979,NL,HOU,HOU02,81,77,1915449
1979,AL,KCA,KAN06,81,79,2261845
1979,NL,LAN,LOS03,81,81,2860954
1979,AL,ML4,MIL05,81,76,1918893
